chrom	length	end_pos	chr_type	species	reference
NC_033675.1	56788974	65898865	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033676.1	54045275	60691193	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033677.1	50206985	57144922	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033678.1	71240950	83064528	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033679.1	59756811	72247357	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033680.1	25369010	31812340	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033681.1	19860722	30143564	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033682.1	26198369	33040812	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033683.1	11285076	15088577	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033684.1	22952769	28147506	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033685.1	20415400	29213282	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033686.1	30881836	36797693	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033687.1	9902645	12210871	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033688.1	14081849	23277065	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033689.1	7202257	12788490	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033690.1	40355117	47401448	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033691.1	7373044	9149309	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NC_033692.1	116968656	144921543	chrX	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NW_017968519.1	1315211	3400169	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NW_017968520.1	2086230	3286321	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NW_017968521.1	2393639	2678925	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NW_017968522.1	1258393	1581556	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NW_017968523.1	1068243	1445157	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
NW_017968524.1	704273	1327501	aut	Microcebus_murinus_ssp	Microcebus_murinus_ssp
CM080815.1	227403491	235103344	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080816.1	153342736	158733384	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080817.1	160586552	165937858	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080818.1	146253056	151623412	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080819.1	146248301	150993715	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080820.1	118002687	123719085	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080821.1	131215999	135512241	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080822.1	112770052	116834206	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080823.1	97366008	101233073	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080824.1	71431744	75877524	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080825.1	46777312	49371999	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080826.1	223302617	231173896	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080827.1	113693629	118025825	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080828.1	127037559	130776698	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080829.1	92428146	95533079	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080830.1	91213007	94171710	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080831.1	70387318	73176603	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080832.1	90185442	92880184	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080833.1	63936464	65768310	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080834.1	88185656	91752551	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080835.1	70501731	73431925	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080836.1	42767998	44715549	aut	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM080837.1	128630621	137503824	chrX	Plecturocebus_caligatus_ssp	Plecturocebus_cupreus_ssp
CM038516.1	222026706	256316262	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038517.1	168322683	191637528	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038518.1	165532274	189752809	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038519.1	158879724	181061439	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038520.1	146274903	165894608	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038521.1	126850252	155938811	chrX	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038522.1	125894794	143391316	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038523.1	119738928	137650954	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038524.1	116452583	131825004	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038525.1	112211069	129138246	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038526.1	100655086	114496750	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038527.1	99558848	114287294	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038528.1	96549848	113525856	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038529.1	99365116	112894409	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038530.1	94805826	108784955	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038531.1	90496067	103830215	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038532.1	82943183	93105038	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038533.1	79007878	89904385	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038534.1	78717812	88875821	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038535.1	75383455	84332312	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038536.1	54726137	61303500	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
CM038537.1	51311777	57515163	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
JAKFGR010000015.1	1946707	2432033	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
JAKFGR010000016.1	1819612	2118819	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
JAKFGR010000017.1	1284933	1487985	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
JAKFGR010000018.1	751866	1098613	aut	Hylobates_agilis_ssp	Hylobates_pileatus_ssp
NC_041754.1	214641280	223616752	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041755.1	188293616	196196314	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041756.1	177838545	185288947	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041757.1	162088894	169962550	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041758.1	179711494	187311877	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041759.1	171438617	179085288	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041760.1	161877289	169866793	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041761.1	138202489	145677644	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041762.1	126415683	134123894	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041763.1	91848666	99513939	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041764.1	126050273	133065684	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041765.1	124950270	130043422	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041766.1	103981366	108736665	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041767.1	120968619	128049011	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041768.1	106342637	113274937	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041769.1	73535368	79626666	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041770.1	89889627	95429163	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041771.1	70567516	74473785	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041772.1	50675733	58314893	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041773.1	72856119	77137439	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NC_041774.1	144658370	153367671	chrX	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NW_021160144.1	1178906	1229851	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NW_021160606.1	54591	965948	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
NW_021161850.1	794637	1117261	aut	Macaca_cyclopis_ssp	Macaca_fascicularis_ssp
CM063169.1	216104301	225888128	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063170.1	203903933	213238745	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063171.1	190677752	200606011	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063172.1	172362286	180563118	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063173.1	165336372	177449161	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063174.1	160542749	172871990	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063175.1	152832662	159943468	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063176.1	138681988	149698698	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063177.1	132105424	142222094	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063178.1	132022425	141536584	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063179.1	127538255	139568458	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063180.1	127898978	136599942	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063181.1	98483927	127779015	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063182.1	116381304	120488497	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063183.1	109140698	116732647	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063184.1	95087870	97768305	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063185.1	72016998	74160951	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063186.1	57466830	71343785	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063187.1	49002601	59361475	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063188.1	49211878	52871581	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063189.1	46373111	49294000	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063190.1	44815950	46928171	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
CM063191.1	138850230	148490209	chrX	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000025.1	86880	3268988	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000026.1	323793	2692209	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000029.1	746475	2211514	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000032.1	288420	898246	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000033.1	48928	1156641	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000037.1	2698136	3835168	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000038.1	12382	1763841	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000042.1	365030	1171885	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000043.1	5382917	10066905	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000045.1	3464662	6414222	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000049.1	476010	2501229	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000052.1	1245342	4033769	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000059.1	6722	2569430	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000062.1	54889	1711770	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000093.1	1018683	3770532	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000113.1	1252949	2443252	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000124.1	134039	2717767	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000149.1	785290	4588528	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000159.1	1523471	4089904	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000183.1	7460	963619	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000191.1	5814	1000267	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000198.1	4270	1818570	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000200.1	3864045	8947386	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000213.1	506356	7712961	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000227.1	328890	5329416	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000229.1	33341	1491399	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000242.1	168764	1881988	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000265.1	138123	3895510	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000274.1	12650	830351	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000295.1	102519	1764439	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000296.1	6646	951213	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000323.1	75265	1048337	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000359.1	29083	4446168	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000364.1	64991	1322387	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000366.1	37235	1288357	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000369.1	19618	1403485	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000378.1	10436	1966741	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000384.1	33942	2125098	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000397.1	18726	1061464	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000402.1	40846	1673163	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000405.1	311969	2450513	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000408.1	5224964	7729458	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000409.1	58530	1939031	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000411.1	2110799	2432708	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000424.1	6690	1255568	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
JASSZA010000432.1	1521101	7218664	aut	Saguinus_oedipus_ssp	Saguinus_oedipus_ssp
NC_069780.1	185921562	196238074	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069781.1	175649826	184816752	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069782.1	153698974	161197542	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069783.1	137963761	148532273	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069784.1	134612645	142417303	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069785.1	124120158	138318063	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069786.1	130774924	137714335	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069787.1	122248827	136579993	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069788.1	127639173	135917731	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069789.1	125274072	133873761	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069790.1	121953747	128228505	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069791.1	107441162	112708668	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069792.1	94822181	103191271	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069793.1	94991257	99979781	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069794.1	91840622	97885301	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069795.1	91578056	96499006	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069796.1	86771734	91045280	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069797.1	72331022	80574952	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069798.1	68421321	72486764	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069799.1	63079741	69283923	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069800.1	58654629	67625259	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069801.1	58647355	61455126	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069802.1	36708405	38944664	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069803.1	31438106	33043263	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NC_069804.1	170654001	187324062	chrX	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515577.1	710663	3156210	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515578.1	602556	2073490	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515579.1	404634	1560629	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515580.1	191509	1419333	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515581.1	941502	1306945	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515583.1	426940	1254572	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515584.1	469142	1164940	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_026515585.1	282543	1090255	aut	Nycticebus_coucang_ssp	Nycticebus_coucang_ssp
NW_022680461.1	1149048	1303123	chrX	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022680465.1	931666	1061333	chrX	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022680471.1	1286893	1393198	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022680749.1	9026367	9416748	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681430.1	3306638	3494020	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681431.1	30277466	31591660	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681432.1	4907441	6072068	chrX	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681433.1	18899215	19784485	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681435.1	22336839	23459447	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681437.1	1761293	1950594	chrX	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681439.1	3987793	4243366	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681440.1	6644717	6862792	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681441.1	2509343	2699839	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681442.1	35647229	36897555	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681443.1	1838550	1919354	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681444.1	10625719	11157734	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681445.1	2863155	3153827	chrX	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681446.1	1441139	1504332	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681447.1	1054629	1124347	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681448.1	1760759	1926684	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681450.1	1368649	1481788	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681451.1	1013823	1161901	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681453.1	188373770	196507537	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681454.1	174408898	183716415	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681455.1	123886887	130978187	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681456.1	125850910	132225008	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681457.1	114017913	121848611	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681458.1	123654752	131301438	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681459.1	59197153	63123094	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681460.1	109789905	115096336	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681461.1	94527064	99203367	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681462.1	102329811	108521000	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681463.1	69650639	73783099	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681464.1	48220965	50697606	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681465.1	169109756	178942628	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681466.1	68312208	72259621	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681467.1	57054804	60158419	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681468.1	156391614	164878846	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681469.1	144227494	152494657	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681470.1	142103202	149663288	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681471.1	113064616	130977517	chrX	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681472.1	94461459	100323537	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681473.1	117630094	122768324	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
NW_022681474.1	72835194	78391471	aut	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp
CM053363.1	84301035	88008983	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053364.1	83873659	87835133	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053365.1	83011129	86538764	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053366.1	81855813	85399737	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053367.1	72487404	75413908	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053368.1	68107780	71073204	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053369.1	67242088	70447649	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053370.1	66310079	69626060	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053371.1	65928839	68943457	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053372.1	63287616	66677163	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053373.1	63868731	66609670	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053374.1	63789425	66426677	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053375.1	61603258	64686961	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053376.1	56023165	59318122	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053377.1	56650462	59089929	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053378.1	55814857	58491455	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053379.1	55200932	58039356	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053380.1	55115315	57544752	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
CM053381.1	54995182	57434522	aut	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp
