chrom	length	end_pos	chr_type	species	reference
NC_060929.1	121008213	181999858	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060930.1	113033995	172088299	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060931.1	96796751	160543483	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060932.1	94237514	146234117	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060933.1	73581576	150393643	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060934.1	84397677	134550258	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060935.1	84726132	135117559	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060936.1	84657173	133296799	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060937.1	64557506	113550112	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060938.1	59188022	101088060	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060939.1	49749924	99624549	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060940.1	47637453	96167073	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060941.1	47357618	84237841	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060942.1	51989505	80533406	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060943.1	24404994	61683045	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060944.1	40436814	66168204	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060945.1	20750296	45053160	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060946.1	18767074	51297094	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060947.1	81347257	153834761	chrX	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060948.1	20667	27441430	aut	Saguinus_oedipus_ssp	Homo_sapiens_ssp
NC_060925.1	88859676	248367473	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060926.1	100905224	242607525	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060927.1	83601668	201091448	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060928.1	65957762	193327545	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060929.1	71060086	181836187	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060930.1	69075406	171966000	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060931.1	58447232	160492133	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060932.1	54249448	146224166	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060933.1	46220646	150404471	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060934.1	51426607	134525771	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060935.1	51457575	135084321	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060936.1	49639075	133133359	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060937.1	38222716	113546059	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060938.1	35256634	100161751	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060939.1	32149340	99717513	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060940.1	28702195	96155713	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060941.1	28244232	84237832	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060942.1	30434040	80532265	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060943.1	11508130	61673566	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060944.1	24604667	66168713	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060945.1	12549914	45058319	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060946.1	10612446	51294908	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060947.1	38930628	154003805	chrX	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060948.1	5886	27435001	aut	Nycticebus_coucang_ssp	Homo_sapiens_ssp
NC_060925.1	173750280	248367473	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060926.1	187963623	242630205	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060927.1	157962685	201091448	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060928.1	144797016	193335817	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060929.1	139104458	181844881	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060930.1	133687829	172088286	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060931.1	116140757	160562076	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060932.1	111883044	146233131	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060933.1	86910510	150418452	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060934.1	99348260	134553813	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060935.1	96104044	135034796	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060936.1	102760204	133312696	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060937.1	74214254	113550112	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060938.1	68260240	101129841	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060939.1	61063127	99716441	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060940.1	57296040	96173591	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060941.1	56147477	84239663	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060942.1	59316242	80533414	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060943.1	34695019	61683242	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060944.1	48137084	66160430	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060945.1	25789391	45059916	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060946.1	23337708	51297094	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060947.1	92736941	154132917	chrX	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060948.1	60888	27437274	aut	Trachypithecus_ebenus_ssp	Homo_sapiens_ssp
NC_060925.1	140458113	248359601	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060926.1	154645697	242630205	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060927.1	126972336	201091448	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060928.1	117909191	193335816	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060929.1	112967212	181844881	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060930.1	106044865	171965863	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060931.1	94552229	160562076	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060932.1	92660891	146253369	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060933.1	71128560	150465192	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060934.1	73153140	134553813	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060935.1	80778054	135051630	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060936.1	82503722	133316840	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060937.1	58178359	113551202	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060938.1	57361121	101127294	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060939.1	51088973	99678469	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060940.1	44692677	96173591	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060941.1	46585907	84235735	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060942.1	48000927	80532650	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060943.1	22816001	61683233	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060944.1	29590707	66168714	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060945.1	18268821	45059916	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060946.1	17961098	51283084	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060947.1	92446910	154219366	chrX	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060948.1	28975	27431812	aut	Cercopithecus_wolfi_ssp	Homo_sapiens_ssp
NC_060925.1	198297363	248368172	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060926.1	211968808	242630205	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060927.1	177975058	201091448	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060928.1	168765537	193404413	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060929.1	158945145	181848721	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060930.1	152176738	172088286	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060931.1	132030253	160562076	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060932.1	127955885	146236081	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060933.1	98711322	150465192	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060934.1	114444478	134585775	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060935.1	112919656	135123885	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060936.1	117606249	133316840	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060937.1	86545718	113552164	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060938.1	79006223	101156397	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060939.1	69278230	99717480	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060940.1	64665779	96175454	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060941.1	66399359	84239663	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060942.1	67829974	80530852	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060943.1	45764076	61679439	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060944.1	54053235	66168714	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060945.1	29735317	45075648	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060946.1	28394173	51298856	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060947.1	124257717	154220315	chrX	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060948.1	31197	27437274	aut	Pongo_pygmaeus_ssp	Homo_sapiens_ssp
NC_060925.1	140610885	248362883	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060926.1	156724899	242614027	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060927.1	126782899	200870540	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060928.1	120619538	193335817	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060929.1	117583030	181999858	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060930.1	109754462	172088299	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060931.1	93828755	160543483	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060932.1	91282894	146234117	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060933.1	71808113	150393643	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060934.1	81907121	134550258	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060935.1	82712798	135117559	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060936.1	82161497	133296796	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060937.1	62367101	113550112	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060938.1	57656622	101129841	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060939.1	47446353	99624549	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060940.1	46383922	96167073	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060941.1	46509547	84237841	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060942.1	50509155	80533406	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060943.1	23833209	61683045	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060944.1	39496594	66168204	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060945.1	20022712	45053160	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060946.1	18283012	51297094	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060947.1	74208169	153834761	chrX	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060948.1	18911	27441430	aut	Saguinus_inustus_ssp	Homo_sapiens_ssp
NC_060925.1	174877703	248367473	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060926.1	189022291	242614027	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060927.1	157007746	201091448	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060928.1	147315770	193335817	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060929.1	139486358	181835089	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060930.1	133428165	172088286	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060931.1	115648385	160562076	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060932.1	112992806	146230184	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060933.1	86576820	150418452	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060934.1	100752654	134553813	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060935.1	98595724	135123399	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060936.1	102031544	133316840	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060937.1	73755143	113550109	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060938.1	69879761	101129841	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060939.1	61455214	99717480	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060940.1	56620202	96173496	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060941.1	57365279	84235735	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060942.1	59058887	80532650	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060943.1	33496672	61683094	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060944.1	47009441	66166051	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060945.1	25280740	45059916	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060946.1	23807988	51297094	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060947.1	100349692	154132917	chrX	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060948.1	42301	62034381	aut	Erythrocebus_patas_ssp	Homo_sapiens_ssp
NC_060925.1	173722453	248367473	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060926.1	187836201	242630205	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060927.1	158013225	201091448	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060928.1	144007525	193335817	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060929.1	138510215	181844881	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060930.1	133046514	172088286	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060931.1	116181639	160562076	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060932.1	112433065	146233131	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060933.1	86954121	150465192	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060934.1	99295043	134553813	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060935.1	95994268	135034796	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060936.1	102568153	133312696	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060937.1	74364403	113550112	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060938.1	67960456	101129841	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060939.1	61091657	99716442	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060940.1	57196629	96173591	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060941.1	56217228	84239663	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060942.1	58955352	80533414	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060943.1	34798960	61683242	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060944.1	48208578	66160430	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060945.1	25780290	45059916	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060946.1	23331793	51297094	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060947.1	94632729	154132917	chrX	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060948.1	59752	27437274	aut	Trachypithecus_geei_ssp	Homo_sapiens_ssp
NC_060925.1	173861860	248367473	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060926.1	189258852	242614027	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060927.1	157157595	201091448	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060928.1	147958486	193271241	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060929.1	140400126	181844881	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060930.1	132950863	171965863	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060931.1	116396274	160562076	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060932.1	113218127	146233093	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060933.1	85484473	150465192	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060934.1	100047919	134553813	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060935.1	97338423	134992548	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060936.1	102318817	133316840	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060937.1	73988115	113550109	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060938.1	70072721	101127143	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060939.1	49272571	99717480	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060940.1	56443320	96170323	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060941.1	56709355	84016316	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060942.1	58454876	80532380	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060943.1	32083924	61683242	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060944.1	47918218	66168714	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060945.1	25743933	45059916	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060946.1	23768020	51297094	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060947.1	99647574	154219366	chrX	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060948.1	40412	62098752	aut	Papio_ursinus_ssp	Homo_sapiens_ssp
NC_060925.1	88718229	248314141	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060926.1	101196738	242364493	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060927.1	79926806	201092431	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060928.1	59310236	193324911	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060929.1	69865491	181824078	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060930.1	70349652	171958360	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060931.1	58330293	159849097	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060932.1	55214088	146178721	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060933.1	45633136	150467933	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060934.1	48666083	134553038	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060935.1	52420684	135116996	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060936.1	48988119	133133224	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060937.1	38707657	113537854	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060938.1	35824407	100133648	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060939.1	32241205	99743089	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060940.1	26828630	96150646	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060941.1	27705361	84227742	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060942.1	30203649	80524015	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060943.1	8804939	61675724	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060944.1	24257746	66168714	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060945.1	12674166	45058319	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060946.1	9581677	51294851	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060947.1	40613558	154003805	chrX	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060948.1	4482	27441666	aut	Microcebus_jonahi_ssp	Homo_sapiens_ssp
NC_060925.1	176414167	248367473	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060926.1	190834488	242630205	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060927.1	159431212	201091448	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060928.1	148859351	193337050	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060929.1	141817291	181844881	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060930.1	135118509	172107871	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060931.1	117470088	160562076	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060932.1	114317191	146233131	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060933.1	87964614	150465192	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060934.1	101949873	134553813	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060935.1	100234049	135123417	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060936.1	103783303	133316840	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060937.1	74978124	113550109	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060938.1	70836929	101155759	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060939.1	62060382	99678469	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060940.1	57958077	96170323	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060941.1	58521998	84235735	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060942.1	59951095	80532380	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060943.1	35404746	61683242	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060944.1	48635273	66168714	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060945.1	26033246	45059916	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060946.1	24443648	51297094	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060947.1	103901046	154219366	chrX	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060948.1	44928	62098752	aut	Macaca_thibetana_ssp	Homo_sapiens_ssp
NC_060925.1	140768375	248362883	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060926.1	156486885	242614027	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060927.1	126251589	200870540	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060928.1	119846065	193335817	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060929.1	117076857	181999858	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060930.1	109467697	172088299	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060931.1	93649121	160543483	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060932.1	91032270	146234117	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060933.1	71685212	150393643	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060934.1	81807166	134550258	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060935.1	82625207	135117559	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060936.1	82056541	133296727	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060937.1	62009238	113550112	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060938.1	57541801	101084367	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060939.1	47556576	99624549	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060940.1	46588221	96167073	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060941.1	46790553	84237841	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060942.1	50313144	80533406	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060943.1	24194083	61683045	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060944.1	39577499	66166050	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060945.1	19944204	45053160	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060946.1	18455719	51297094	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060947.1	74370411	153834761	chrX	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060948.1	19818	27441430	aut	Saguinus_mystax_ssp	Homo_sapiens_ssp
NC_060925.1	144293584	248367473	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060926.1	162085439	242575983	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060927.1	130008949	200870540	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060928.1	124256766	193335817	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060929.1	118551060	181516824	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060930.1	110882814	172088286	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060931.1	96559033	160543483	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060932.1	92792790	146234119	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060933.1	73277604	150393651	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060934.1	82177758	134550258	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060935.1	84450257	135092046	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060936.1	84872851	133234792	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060937.1	64491135	113550110	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
NC_060938.1	58762273	100359922	aut	Cebus_imitator_ssp	Homo_sapiens_ssp
